scenario,gradation,year,rho_equicorrelation,psys_gaussian_copula,psys_independent,frechet_lower,frechet_upper,n_sim,status
extreme,constant,0,0.0,0.8967,0.8977860998043178,0.7340833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,8,0.3,0.86968,0.9227643649786539,0.7410833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,8,0.6,0.8144,0.9227643649786539,0.7410833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,8,0.9,0.75204,0.9227643649786539,0.7410833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,10,0.0,0.90762,0.907406193710125,0.7453333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,10,0.3,0.8541,0.907406193710125,0.7453333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,10,0.6,0.79878,0.907406193710125,0.7453333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,10,0.9,0.75218,0.907406193710125,0.7453333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,12,0.0,0.89022,0.8906983175423567,0.74275,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,12,0.3,0.83514,0.8906983175423567,0.74275,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,12,0.6,0.78418,0.8906983175423567,0.74275,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,12,0.9,0.74638,0.8906983175423567,0.74275,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,14,0.0,0.8983,0.8956831087238403,0.7411666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,14,0.3,0.84022,0.8956831087238403,0.7411666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,14,0.6,0.78904,0.8956831087238403,0.7411666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,14,0.9,0.74074,0.8956831087238403,0.7411666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,16,0.0,0.91462,0.913563598303287,0.7325,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,16,0.3,0.85708,0.913563598303287,0.7325,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,16,0.6,0.80332,0.913563598303287,0.7325,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,16,0.9,0.74372,0.913563598303287,0.7325,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,18,0.0,0.92726,0.9286407401523438,0.7516666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,18,0.3,0.8747,0.9286407401523438,0.7516666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,18,0.6,0.8232,0.9286407401523438,0.7516666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,18,0.9,0.76124,0.9286407401523438,0.7516666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,20,0.0,0.91036,0.9087569795081655,0.7404166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,20,0.3,0.85198,0.9087569795081655,0.7404166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,20,0.6,0.79966,0.9087569795081655,0.7404166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,20,0.9,0.7466,0.9087569795081655,0.7404166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,22,0.0,0.89578,0.8937104605170034,0.7430833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,22,0.3,0.83628,0.8937104605170034,0.7430833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,22,0.6,0.78748,0.8937104605170034,0.7430833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,22,0.9,0.74534,0.8937104605170034,0.7430833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,24,0.0,0.90102,0.9021193217602305,0.7451666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,24,0.3,0.84974,0.9021193217602305,0.7451666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,24,0.6,0.79376,0.9021193217602305,0.7451666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,24,0.9,0.75174,0.9021193217602305,0.7451666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,26,0.0,0.92162,0.922045537450777,0.7380833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,26,0.3,0.86732,0.922045537450777,0.7380833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,26,0.6,0.81072,0.922045537450777,0.7380833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,26,0.9,0.75342,0.922045537450777,0.7380833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,28,0.0,0.93414,0.9334296881456988,0.75175,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,28,0.3,0.88042,0.9334296881456988,0.75175,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,28,0.6,0.82926,0.9334296881456988,0.75175,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,28,0.9,0.76936,0.9334296881456988,0.75175,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,30,0.0,0.91656,0.9159155592652901,0.74975,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,30,0.3,0.86346,0.9159155592652901,0.74975,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,30,0.6,0.81062,0.9159155592652901,0.74975,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,30,0.9,0.7586,0.9159155592652901,0.74975,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,32,0.0,0.89202,0.8941609939878076,0.7368333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,32,0.3,0.83678,0.8941609939878076,0.7368333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,32,0.6,0.78876,0.8941609939878076,0.7368333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,32,0.9,0.73986,0.8941609939878076,0.7368333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,34,0.0,0.90322,0.9039940401949089,0.7365,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,34,0.3,0.84592,0.9039940401949089,0.7365,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,34,0.6,0.79296,0.9039940401949089,0.7365,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,34,0.9,0.74372,0.9039940401949089,0.7365,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,36,0.0,0.9273,0.9275555357966199,0.7455833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,36,0.3,0.87234,0.9275555357966199,0.7455833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,36,0.6,0.82026,0.9275555357966199,0.7455833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,36,0.9,0.76044,0.9275555357966199,0.7455833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,38,0.0,0.93408,0.9350057433070474,0.7474166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,38,0.3,0.88312,0.9350057433070474,0.7474166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,38,0.6,0.83002,0.9350057433070474,0.7474166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,38,0.9,0.76612,0.9350057433070474,0.7474166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,40,0.0,0.91868,0.9190504654128531,0.7445833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,40,0.3,0.86466,0.9190504654128531,0.7445833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,40,0.6,0.8095,0.9190504654128531,0.7445833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,40,0.9,0.75264,0.9190504654128531,0.7445833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,42,0.0,0.90292,0.9015529129742222,0.741,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,42,0.3,0.84598,0.9015529129742222,0.741,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,42,0.6,0.79372,0.9015529129742222,0.741,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,42,0.9,0.74608,0.9015529129742222,0.741,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,44,0.0,0.90894,0.9086277636614584,0.7406666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,44,0.3,0.85276,0.9086277636614584,0.7406666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,44,0.6,0.80116,0.9086277636614584,0.7406666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,44,0.9,0.74874,0.9086277636614584,0.7406666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,46,0.0,0.93412,0.9316347443399999,0.74,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,46,0.3,0.87988,0.9316347443399999,0.74,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,46,0.6,0.82476,0.9316347443399999,0.74,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,46,0.9,0.75984,0.9316347443399999,0.74,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,48,0.0,0.9391,0.9396454728735567,0.7469166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,48,0.3,0.88606,0.9396454728735567,0.7469166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,48,0.6,0.83034,0.9396454728735567,0.7469166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,48,0.9,0.76984,0.9396454728735567,0.7469166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,50,0.0,0.92348,0.9236184474056308,0.7449166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,50,0.3,0.86994,0.9236184474056308,0.7449166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,50,0.6,0.81288,0.9236184474056308,0.7449166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,50,0.9,0.75742,0.9236184474056308,0.7449166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,0,0.0,0.90274,0.904188753885625,0.7405,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,0,0.3,0.84838,0.904188753885625,0.7405,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,0,0.6,0.79488,0.904188753885625,0.7405,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,0,0.9,0.74676,0.904188753885625,0.7405,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,2,0.0,0.8819,0.8831046833366644,0.7428333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,2,0.3,0.8278,0.8831046833366644,0.7428333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,2,0.6,0.78154,0.8831046833366644,0.7428333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,2,0.9,0.74628,0.8831046833366644,0.7428333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,4,0.0,0.88318,0.8844927304893055,0.7293333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,4,0.3,0.8264,0.8844927304893055,0.7293333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,4,0.6,0.77508,0.8844927304893055,0.7293333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,4,0.9,0.73102,0.8844927304893055,0.7293333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,6,0.0,0.91158,0.9097717268650001,0.73675,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,6,0.3,0.85142,0.9097717268650001,0.73675,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,6,0.6,0.79658,0.9097717268650001,0.73675,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,6,0.9,0.74546,0.9097717268650001,0.73675,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,8,0.0,0.9147,0.9129786750245641,0.7233333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,8,0.3,0.85752,0.9129786750245641,0.7233333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,8,0.6,0.79982,0.9129786750245641,0.7233333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,8,0.9,0.73632,0.9129786750245641,0.7233333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,10,0.0,0.88818,0.8875649515539568,0.7185833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,10,0.3,0.82932,0.8875649515539568,0.7185833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,10,0.6,0.7714,0.8875649515539568,0.7185833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,10,0.9,0.72704,0.8875649515539568,0.7185833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,12,0.0,0.8734,0.8744671070386112,0.7245,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,12,0.3,0.81828,0.8744671070386112,0.7245,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,12,0.6,0.76604,0.8744671070386112,0.7245,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,12,0.9,0.73034,0.8744671070386112,0.7245,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,14,0.0,0.87708,0.8741444103879329,0.70925,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,14,0.3,0.81474,0.8741444103879329,0.70925,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,14,0.6,0.75818,0.8741444103879329,0.70925,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,14,0.9,0.71242,0.8741444103879329,0.70925,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,16,0.0,0.89778,0.8974200278045741,0.713,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,16,0.3,0.84032,0.8974200278045741,0.713,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,16,0.6,0.77932,0.8974200278045741,0.713,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,16,0.9,0.72238,0.8974200278045741,0.713,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,18,0.0,0.90572,0.9046303548753907,0.70975,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,18,0.3,0.84682,0.9046303548753907,0.70975,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,18,0.6,0.78828,0.9046303548753907,0.70975,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,18,0.9,0.72492,0.9046303548753907,0.70975,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,20,0.0,0.88204,0.8807780172389583,0.69925,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,20,0.3,0.81894,0.8807780172389583,0.69925,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,20,0.6,0.76304,0.8807780172389583,0.69925,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,20,0.9,0.7095,0.8807780172389583,0.69925,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,22,0.0,0.8571,0.8577548261781599,0.69825,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,22,0.3,0.79898,0.8577548261781599,0.69825,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,22,0.6,0.74564,0.8577548261781599,0.69825,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,22,0.9,0.7038,0.8577548261781599,0.69825,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,24,0.0,0.8653,0.8654725650953408,0.6950833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,24,0.3,0.80652,0.8654725650953408,0.6950833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,24,0.6,0.75024,0.8654725650953408,0.6950833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,24,0.9,0.70304,0.8654725650953408,0.6950833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,26,0.0,0.88596,0.8881151611054977,0.6864166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,26,0.3,0.82246,0.8881151611054977,0.6864166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,26,0.6,0.76462,0.8881151611054977,0.6864166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,26,0.9,0.69962,0.8881151611054977,0.6864166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,28,0.0,0.89338,0.8932657452474739,0.6818333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,28,0.3,0.82966,0.8932657452474739,0.6818333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,28,0.6,0.76988,0.8932657452474739,0.6818333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,28,0.9,0.70316,0.8932657452474739,0.6818333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,30,0.0,0.86656,0.8690710148372396,0.675,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,30,0.3,0.80452,0.8690710148372396,0.675,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,30,0.6,0.74342,0.8690710148372396,0.675,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,30,0.9,0.68404,0.8690710148372396,0.675,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,32,0.0,0.83796,0.8392472179743082,0.6651666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,32,0.3,0.7792,0.8392472179743082,0.6651666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,32,0.6,0.72204,0.8392472179743082,0.6651666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,32,0.9,0.67102,0.8392472179743082,0.6651666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,34,0.0,0.85166,0.8495988702555556,0.669,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,34,0.3,0.78586,0.8495988702555556,0.669,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,34,0.6,0.72524,0.8495988702555556,0.669,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,34,0.9,0.6754,0.8495988702555556,0.669,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,36,0.0,0.8751,0.8756755112200394,0.6585,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,36,0.3,0.80792,0.8756755112200394,0.6585,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,36,0.6,0.74472,0.8756755112200394,0.6585,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,36,0.9,0.6728,0.8756755112200394,0.6585,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,38,0.0,0.88302,0.8812604751573743,0.6526666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,38,0.3,0.81586,0.8812604751573743,0.6526666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,38,0.6,0.75,0.8812604751573743,0.6526666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,38,0.9,0.67778,0.8812604751573743,0.6526666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,40,0.0,0.85396,0.8546969871467303,0.6450833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,40,0.3,0.78494,0.8546969871467303,0.6450833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,40,0.6,0.7232,0.8546969871467303,0.6450833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,40,0.9,0.65834,0.8546969871467303,0.6450833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,42,0.0,0.82422,0.8232220256450618,0.6406666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,42,0.3,0.75496,0.8232220256450618,0.6406666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,42,0.6,0.69826,0.8232220256450618,0.6406666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,42,0.9,0.64848,0.8232220256450618,0.6406666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,44,0.0,0.8295,0.8289589914733417,0.6303333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,44,0.3,0.76116,0.8289589914733417,0.6303333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,44,0.6,0.69752,0.8289589914733417,0.6303333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,44,0.9,0.63508,0.8289589914733417,0.6303333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,46,0.0,0.8615,0.8613412079587891,0.6274166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,46,0.3,0.79666,0.8613412079587891,0.6274166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,46,0.6,0.72492,0.8613412079587891,0.6274166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,46,0.9,0.65292,0.8613412079587891,0.6274166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,48,0.0,0.87516,0.8741769149027404,0.6364166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,48,0.3,0.8046,0.8741769149027404,0.6364166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,48,0.6,0.73776,0.8741769149027404,0.6364166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,48,0.9,0.66774,0.8741769149027404,0.6364166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,50,0.0,0.84162,0.8404302739573211,0.6206666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,50,0.3,0.76976,0.8404302739573211,0.6206666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,50,0.6,0.7073,0.8404302739573211,0.6206666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_accumulation,50,0.9,0.6342,0.8404302739573211,0.6206666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,0,0.0,0.90102,0.9012754337761357,0.7399166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,0,0.3,0.84662,0.9012754337761357,0.7399166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,0,0.6,0.79506,0.9012754337761357,0.7399166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,0,0.9,0.7428,0.9012754337761357,0.7399166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,2,0.0,0.89094,0.8888895546057292,0.7465,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,2,0.3,0.83752,0.8888895546057292,0.7465,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,2,0.6,0.78298,0.8888895546057292,0.7465,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,2,0.9,0.74732,0.8888895546057292,0.7465,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,4,0.0,0.89136,0.8952220651924132,0.742,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,4,0.3,0.84174,0.8952220651924132,0.742,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,4,0.6,0.78518,0.8952220651924132,0.742,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,4,0.9,0.74636,0.8952220651924132,0.742,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,6,0.0,0.92462,0.9254333695184895,0.7583333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,6,0.3,0.87146,0.9254333695184895,0.7583333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,6,0.6,0.82386,0.9254333695184895,0.7583333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,6,0.9,0.77002,0.9254333695184895,0.7583333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,8,0.0,0.92856,0.9283419729340567,0.74925,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,8,0.3,0.87534,0.9283419729340567,0.74925,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,fines_washout,8,0.6,0.81902,0.9283419729340567,0.74925,1.0,50000,vertical-dependence diagnostic; not calibrated random field
